manual_id,final_id,group_id,raw_id,freq,text
-1,-1,1898,2015,1,Batter hit a fly ball for a home run.
-1,-1,1899,2124,1,It was a slider.
-1,-1,1900,2516,1,The batter fouled it hard.
-1,-1,1901,299,1,The batter hit the ball fair.
-1,-1,1902,2830,2,It landed for the ump.
-1,-1,1903,939,1,The fielder ran toward the ball.
-1,-1,1904,992,2,A miraculous effort.
-1,-1,1905,381,1,The play was made.
-1,-1,1906,3106,2,The umpire did not motion with arm.
-1,-1,1907,999,2,The catcher made a miraculous effort.
-1,-1,1908,899,1,The ball landing in the outfield.
-1,-1,1909,549,2,This was called a foul ball.
-1,-1,1910,292,1,The batter could get the ball to someone.
-1,-1,1911,244,1,The batters shoulders.
-1,-1,1912,509,1,The player caught it in the air.
-1,-1,1913,2593,1,The batter smoked a home run.
-1,-1,1914,2744,2,Where it was caught in foul territory by the baseman.
-1,-1,1915,3767,2,Where the outfielder has.
-1,-1,1916,1764,1,Caught in the air for an out.
-1,-1,1917,2047,2,The defender caught it.
-1,-1,1918,2615,2,The batter did n't make contact with the pitch.
-1,-1,1919,1147,1,The ball looked to me.
-1,-1,1920,1011,2,Batted ball landed.
-1,-1,1921,1698,1,The batter was awarded a walk.
-1,-1,1922,2554,2,Batter tipped.
-1,-1,1923,102,2,It was outside the zone.
-1,-1,1924,19,1,The hitter fouled the ball to the third base side.
-1,-1,1925,1197,7,The umpire called it.
-1,-1,1926,1983,3,A ball fell.
-1,-1,1927,3033,1,Bounded it.
-1,-1,1928,2568,2,It was hit into the center gap.
-1,-1,1929,3760,2,It is a distinction.
-1,-1,1930,2273,1,Out of catching range for outfielders.
-1,-1,1931,2297,1,The pitch could have gone.
-1,-1,1932,1734,1,The batter was at the first base.
-1,-1,1933,797,1,A double play occured.
-1,-1,1934,2442,1,Where it bounced off the wall for a hit.
-1,-1,1935,538,1,To get.
-1,-1,1936,291,1,The batter could get the ball.
-1,-1,1937,180,1,The correct answer is caught in air.
-1,-1,1938,2571,2,Caught by the third baseman.
-1,-1,1939,2109,1,That dipped.
-1,-1,1940,1443,2,This is labeled as a strike.
-1,-1,1941,1587,1,Out of play toward the base side.
-1,-1,1942,2573,1,Dude smacked the ball for a hit.
-1,-1,1943,27,2,The hitter ruled.
-1,-1,1944,502,3,Strike zone.
-1,-1,1945,297,7,It.
-1,-1,1946,30,1,Away outside the strike zone.
-1,-1,1947,1193,3,Who caught it for an out.
-1,-1,1948,409,1,The team did n't make a play.
-1,-1,1949,1575,1,The batter hit the ball behind him into the stands.
-1,-1,1950,2582,1,Pop.
-1,-1,1951,387,3,The batter hit the ball to the short stop.
-1,-1,1952,2294,1,Either way.
-1,-1,1953,3361,2,These stands are in territory.
-1,-1,1954,116,6,Inside.
-1,-1,1955,551,1,This was called a foul ball by the umpire.
-1,-1,1956,1345,1,Hit it to center.
-1,-1,1957,1857,3,Where a player in the field was able.
-1,-1,1958,1674,1,Who then threw the runner.
-1,-1,1959,215,2,It went the side of the foul posts.
-1,-1,1960,1727,3,It goes too wide to the left of the batter.
-1,-1,1961,430,1,The batter sent it into the outfield.
-1,-1,1962,2074,1,Yasiel Puig was at bat.
-1,-1,1963,156,2,The batter was called a strike.
-1,-1,1964,3591,1,The fielder dropped the ball.
-1,-1,1965,2044,2,Down for a strike.
-1,-1,1966,242,1,The meaning.
-1,-1,1967,309,11,In.
-1,-1,1968,1826,2,Where it landed for a base hit.
-1,-1,1969,250,1,The batter to the right.
-1,-1,1970,645,1,The ball left for a foul ball.
-1,-1,1971,2134,1,Castro swung.
-1,-1,1972,398,1,It was outside of the field.
-1,-1,1973,1415,1,It was hit fair into the infield.
-1,-1,1974,1721,1,The batter hits the ball behind the line.
-1,-1,1975,1108,2,The ball crossed home plate between knees.
-1,-1,1976,35,1,Who threw the runner at base.
-1,-1,1977,1760,1,Batter hit fly that wascaught.
-1,-1,1978,2138,1,The fielder made way.
-1,-1,1979,322,1,This had a relatively high probability.
-1,-1,1980,1682,1,It was grounded through the hole at second base.
-1,-1,1981,528,1,The third baseman fired it to first.
-1,-1,1982,688,1,The batter chopped it at the plate.
-1,-1,1983,1405,1,The batter hit the ball slightly.
-1,-1,1984,3068,1,The ball was above home plate.
-1,-1,1985,2128,1,That started on the outside corner.
-1,-1,1986,2822,1,The batter hit the ball over the wall in fair territory.
-1,-1,1987,2240,2,Based.
-1,-1,1988,3418,1,He did not catch it in the air.
-1,-1,1989,3404,1,It crossed the plate close.
-1,-1,1990,1133,2,To miss the pitch.
-1,-1,1991,2292,2,Coming.
-1,-1,1992,590,1,The pitch was below the bottom of the strike zone.
-1,-1,1993,3400,1,This counts.
-1,-1,1995,514,1,This had.
-1,-1,1996,612,4,The ball was inside the strike zone.
-1,-1,1997,1150,1,The runner was thrown.
-1,-1,1998,2603,2,Hit the ball into the netting.
-1,-1,1999,3588,1,The umpire at third base deemed.
-1,-1,2000,3734,2,The ball was hit toward third short.
-1,-1,2001,13,9,Resulting.
-1,-1,2002,1201,1,The batter hit a flyable to the left fielder.
-1,-1,2003,462,3,Batter.
-1,-1,2004,1537,1,It went in this case behind home plate.
-1,-1,2005,1414,1,It was hit fair.
-1,-1,2006,1664,1,The hitter got a single.
-1,-1,2007,49,1,He to start the play.
-1,-1,2008,2857,2,The batter took a big swing.
-1,-1,2009,1000,2,It was not a strikeout.
-1,-1,2010,3668,1,The batter hit it into the air past the foul line.
-1,-1,2011,706,1,He will remain 0.
-1,-1,2012,2225,1,Which was picked by a fielder.
-1,-1,2013,344,1,No defensive player was able.
-1,-1,2014,3682,1,The ball went along the ground towards third base.
-1,-1,2015,144,2,He threw the ball to first for the out.
-1,-1,2016,2315,1,Pitcher failed.
-1,-1,2017,1297,2,It was not hit fair into play.
-1,-1,2018,2664,1,The ball sailed a couple to the left of the plate.
-1,-1,2019,69,1,It was only a foul ball.
-1,-1,2020,1748,1,The 1st baseman caught it on the hop.
-1,-1,2021,3099,1,The batter stayed at base.
-1,-1,2022,3542,1,It did not make the field of play.
-1,-1,2023,1257,1,He scooped it.
-1,-1,2024,2769,4,The ball was right down the middle in the strike zone.
-1,-1,2025,2406,1,The runner eligible.
-1,-1,2026,762,2,The fielder caught the ball in foul ground.
-1,-1,2027,2379,1,The hitter is longest tenured dodger.
-1,-1,2028,457,1,He missed it.
-1,-1,2029,2611,4,Sent the ball.
-1,-1,2030,933,1,The ball flew into foul territory near the field line.
-1,-1,2031,1100,6,Where it bounced.
-1,-1,2032,2338,2,It was ruled.
-1,-1,2033,124,2,The hitter hit a line drive in the air.
-1,-1,2034,328,1,The batter could make it.
-1,-1,2035,2052,2,The ball did n't hit him.
-1,-1,2036,2369,1,The went over the corner on.
-1,-1,2037,860,3,Which landed in the field of play.
-1,-1,2038,2876,2,The batter hit a foul on strikes.
-1,-1,2039,2773,2,The player made connection with the ball.
-1,-1,2040,3406,1,The batter made contat.
-1,-1,2041,191,1,It's a example.
-1,-1,2042,669,1,It was low for a ball.
-1,-1,2043,1980,6,A batted ball settled on territory.
-1,-1,2044,2162,1,The batter swung at Jose Altuve.
-1,-1,2045,3761,2,It is a distinction between pop.
-1,-1,2046,687,1,The batter chopped it.
-1,-1,2047,302,1,Which is a type.
-1,-1,2048,1337,1,The ball went to field for a home run.
-1,-1,2049,773,1,The fielder misplayed the ball.
-1,-1,2050,2070,2,It was too high.
-1,-1,2051,1095,2,The ball rolled.
-1,-1,2052,2197,1,The batter proceeded to base.
-1,-1,2053,2321,1,Ball went outside the 3rd base line.
-1,-1,2054,1597,1,The second baseman threw the runner.
-1,-1,2055,1368,6,Swing connected.
-1,-1,2056,3122,2,It making.
-1,-1,2057,1614,2,Pitcher was called a strike on the outer half of the plate.
-1,-1,2058,2749,2,The batter could catch it.
-1,-1,2059,1202,1,Field.
-1,-1,2060,1864,3,You do n't have hit as an option.
-1,-1,2061,747,1,That was hit inside the diamond.
-1,-1,2062,2285,1,Rolled into foul territory.
-1,-1,2063,792,1,It was too close.
-1,-1,2064,1120,1,Who caught the ball on a fly.
-1,-1,2065,1979,6,A ball settled on territory.
-1,-1,2066,2076,1,Yasiel Puig was at bat with a count.
-1,-1,2067,101,2,No one was able.
-1,-1,2068,499,3,Ball landed.
-1,-1,2069,1660,1,Backward.
-1,-1,2070,463,3,The batter popped it.
-1,-1,2071,1381,1,It was delivered within the strike zone.
-1,-1,2072,598,1,The second baseman fielded a ground ball.
-1,-1,2073,1769,1,The batter landed.
-1,-1,2074,1295,2,Batter hit a home run.
-1,-1,2075,832,2,Ball cought.
-1,-1,2076,1730,1,Lands on the ground.
-1,-1,2077,3286,1,Who threw the ball to 1st for a force out.
-1,-1,2078,3183,1,Batter hit ground ball to right field.
-1,-1,2079,437,1,The ball could have interpreted.
-1,-1,2080,955,1,Where it was caught by a defender.
-1,-1,2081,2768,4,The ball was right down the middle.
-1,-1,2082,3223,1,The batter tipped the pitch for a foul ball.
-1,-1,2083,2748,2,Which hit the ground before the infielder.
-1,-1,2084,1714,1,The batter hit the ball over the outfield wall for a home run.
-1,-1,2085,128,2,The batter attempted.
-1,-1,2086,8,1,It was caught for a ball.
-1,-1,2087,350,1,The swing equals a strike.
-1,-1,2088,1803,1,The umpire got some replacement balls.
-1,-1,2089,240,1,The batter hit it over the fence in territory.
-1,-1,2090,182,2,The first baseman made the catch.
-1,-1,2091,342,1,That able.
-1,-1,2092,2471,1,Which sailed in the back of home plate.
-1,-1,2093,1239,2,Was in the strike zone the batter.
-1,-1,2094,1334,1,It went into the net.
-1,-1,2095,1870,1,Strikes thrown.
-1,-1,2096,4206,1,Reached 1st Base.
-1,-1,2097,2799,2,The runners are protected.
-1,-1,2098,2363,1,The ball was over the plate as a strike with the batter.
-1,-1,2099,380,1,The ball was in the field of play.
-1,-1,2100,568,2,The ball was fouled to the side.
-1,-1,2101,1170,1,Caught by the fielder.
-1,-1,2102,1863,3,You do n't have hit.
-1,-1,2103,1139,2,You hit a ball with strikes.
-1,-1,2104,1332,3,Where it landed.
-1,-1,2105,1,9,Who caught the ball in the air.
-1,-1,2106,361,2,Backwards.
-1,-1,2107,1313,1,It counted.
-1,-1,2108,2548,2,Batter popped to baseman.
-1,-1,2109,1312,1,He hit an out of the park home run.
-1,-1,2110,1012,2,Batted ball landed for a hit.
-1,-1,2111,22,2,The base umpire.
-1,-1,2112,1450,6,The baseman.
-1,-1,2113,246,5,The ball traveled.
-1,-1,2114,2557,2,Ball did not cross through strike zone.
-1,-1,2115,1362,1,Which sent the ball.
-1,-1,2116,1227,1,The shortstop threw to second for an out.
-1,-1,2117,2645,1,The runner walked because ball.
57,-1,2118,2435,17,The pitch was called a ball.
-1,-1,2119,281,1,Which means.
-1,-1,2120,1885,2,The defensive player caught the ball.
-1,-1,2121,339,1,Any defensive player could catch it.
-1,-1,2122,2262,1,The ball crossed well within the strike zone.
-1,-1,2123,1705,1,It was hit by the runner.
-1,-1,2124,1920,2,The batter hit the ball into the seats.
-1,-1,2125,935,1,It meaning.
-1,-1,2126,784,1,It went over the fence.
-1,-1,2127,2706,1,Both players are.
-1,-1,2128,3415,1,The ball was hit in the air into foul territory.
-1,-1,2129,2219,1,It reached the striker.
-1,-1,2130,3788,2,It went over the plate above the shoulders.
-1,-1,2131,1475,1,The resulting play was a play.
-1,-1,2132,2037,3,Is a strike.
-1,-1,2133,2278,1,The reaching base on a single.
-1,-1,2134,1253,2,It was outside the strike zone without the batter swinging.
-1,-1,2135,59,1,He made the catch.
-1,-1,2136,1810,8,It did not cross the plate.
-1,-1,2137,557,1,He tagged the bag.
-1,-1,2138,272,1,The ball crossed over the outside edge.
-1,-1,2139,1225,1,The shortstop threw for an out.
-1,-1,2140,1235,1,In the strike zone the batter did not hit it.
-1,-1,2141,471,1,The batter did not swing at a called ball.
-1,-1,2142,584,1,The third baseman caught a line drive.
-1,-1,2143,386,2,The batter hit the ball on the ground to the stop.
-1,-1,2144,667,3,The outfield.
-1,-1,2145,181,2,The baseman made the catch.
-1,-1,2146,1589,1,The batter hit the ball in the air behind him.
-1,-1,2147,540,1,The runner going to base.
-1,-1,2148,1907,2,It ended in territory.
-1,-1,2149,2958,1,It went up the middle to the shortstop.
-1,-1,2150,2172,6,The ball was below the strike zone.
-1,-1,2151,1419,4,This is labeled as a catch.
-1,-1,2152,1422,1,The ground.
-1,-1,2153,2228,2,Which landed behind the foul lines.
-1,-1,2154,2400,1,Reddick hit the ball straight up the middle.
-1,-1,2155,1875,1,This could be considered a strikeout.
-1,-1,2156,934,1,The ball flew into foul territory near the right field line.
-1,-1,2157,869,1,Who caused a focreout at second base.
-1,-1,2158,2016,1,Batter hit a fly ball over the fence for a home run.
-1,-1,2160,2869,2,Foul ball hit.
-1,-1,2161,1703,1,Who ruled.
-1,-1,2162,2360,1,The ball was as a strike.
-1,-1,2163,1430,1,Was it caught.
-1,-1,2164,2772,2,The player made connection.
-1,-1,2165,1406,1,The batter hit the ball in the direction.
-1,-1,2166,3181,1,Batter hit ground ball to field.
-1,-1,2167,1550,1,It went in this case down the field line.
-1,-1,2168,974,2,Ellsbury did not swing at the pitch.
-1,-1,2169,3755,2,The ball went to the right of the strike zone.
-1,-1,2170,1520,1,Passed in the called strike zone.
-1,-1,2171,2947,1,Grounded to the short stop.
-1,-1,2172,1679,1,It was grounded at base.
-1,-1,2173,343,1,No player was able.
-1,-1,2174,519,3,The batter made it.
-1,-1,2175,1400,1,The outfielder ran.
-1,-1,2176,1451,5,The second baseman.
-1,-1,2177,1711,1,The pitch was low for a ball.
-1,-1,2178,1518,1,Passed in the strike zone.
-1,-1,2179,1259,1,It should have been counted as a strike.
-1,-1,2180,3402,1,This counts as a hit in scoring.
-1,-1,2181,2275,1,The base.
-1,-1,2182,1551,1,It went into the stands down the field line.
-1,-1,2183,1198,1,It appeared.
-1,-1,2184,4476,1,Thrown to the first baseman for the out.
-1,-1,2185,2268,1,Out of range for the infielders.
-1,-1,2186,2610,2,Straight down.
-1,-1,2187,321,1,This had a probability.
-1,-1,2188,872,1,That was just left of the pole.
-1,-1,2189,1181,1,The hitter pulled the hit outside(to the right of the fair line.
-1,-1,2190,1410,1,The batter is into fair territory.
-1,-1,2191,851,2,This did not count.
-1,-1,2192,2617,2,The batter was thrown at base.
-1,-1,2193,465,1,The batter popped it to right field.
-1,-1,2194,2265,1,The batter cranked a short line drive.
-1,-1,2195,427,1,The batter sent it into field.
-1,-1,2196,2108,1,It was a nasty curveball.
-1,-1,2197,478,1,The batter did swing at a called strike.
-1,-1,2198,119,2,The first base umpire said.
-1,-1,2199,1387,1,The runner advanced.
-1,-1,2200,3121,2,Determined.
-1,-1,2201,167,1,The ball was hit over the wall.
-1,-1,2202,1869,1,Balls thrown.
-1,-1,2203,2067,2,The third baseman was able.
-1,-1,2204,2904,1,It went outside the lines.
-1,-1,2205,2307,1,The batter contacted for the outfielder T catch.
-1,-1,2206,1094,2,The ball crossed the plate at a height above shoulders.
-1,-1,2207,1728,1,Lands.
-1,-1,2208,3433,1,The batter was caught in air.
-1,-1,2209,3101,1,It's a double.
-1,-1,2210,2451,1,Who then threw the batter.
-1,-1,2211,338,1,Any player could catch it.
-1,-1,2212,1772,1,That was hit into the ball area.
-1,-1,2213,2107,1,It was a curveball.
-1,-1,2214,2933,2,The batter hit a chopper toward the basement.
-1,-1,2215,852,2,This did not count as a strike.
-1,-1,2216,2184,1,The man was thrown at base.
-1,-1,2217,971,2,The pitch crossed in the lower part of the strike zone.
-1,-1,2218,613,1,It to be.
-1,-1,2219,2655,1,Above.
-1,-1,2220,108,2,He pitched it.
-1,-1,2221,2003,4,Batter hit a fly ball.
-1,-1,2222,1731,1,The batter lands on the ground.
-1,-1,2223,187,2,This is an example of a hit.
-1,-1,2224,3657,1,Batter missed for a strike.
-1,-1,2225,2161,1,It was a strike due.
-1,-1,2226,546,1,The ball not into the field of play.
-1,-1,2227,2097,2,The ball went foul.
-1,-1,2228,2997,1,The batter did n't run for the bases.
-1,-1,2229,28,6,Threw it.
-1,-1,2230,2135,1,The batter didi gregorious popped the ball.
-1,-1,2231,248,6,The umpire signaled.
-1,-1,2232,713,1,It went off the outfield wall in play.
-1,-1,2233,719,4,The batter was able.
-1,-1,2234,2598,1,None caught it.
-1,-1,2235,3112,3,It had been.
-1,-1,2236,2230,2,Counts as a strike as well.
-1,-1,2237,1267,1,The center fielder failed.
-1,-1,2238,1602,1,The batter singled to left field.
-1,-1,2239,794,1,It was too close outside the stroke zone.
-1,-1,2240,1195,1,Who caught it in the air for an out.
-1,-1,2241,1823,3,It went through the strike zone.
-1,-1,2242,2264,1,The batter cranked a line drive.
-1,-1,2243,2867,2,Announcers thought.
-1,-1,2244,1688,1,It was popped.
-1,-1,2245,2912,1,The batter hit the ball in a way.
-1,-1,2246,3625,1,The batter hit a fly ball into foul territory.
-1,-1,2247,214,2,It went the foul side of the posts.
-1,-1,2248,200,1,The ball was hit over the right field wall.
-1,-1,2249,622,1,It went between the strike zone.
-1,-1,2250,638,1,The batter hit the ball to the shortshop.
-1,-1,2251,525,1,The baseman fired it.
-1,-1,2252,2546,2,Ball in strike zone did not swing.
-1,-1,2253,2515,1,It behind him.
-1,-1,2254,3141,2,The ball left the field of play.
-1,-1,2255,868,1,Who caused a focreout at base.
-1,-1,2256,3468,1,It got past.
-1,-1,2257,722,1,Counts as a strike.
-1,-1,2258,973,2,Ellsbury did not swing.
-1,-1,2259,1116,6,It fell.
-1,-1,2260,379,1,The ball was in the field.
-1,-1,2261,2668,2,The batter did swing at a pitch.
-1,-1,2262,1123,9,Who threw.
-1,-1,2263,1390,1,The runner from second advanced to base.
-1,-1,2264,2042,2,He hit it up the middle.
-1,-1,2265,2829,2,It to rule it a ball.
-1,-1,2266,755,1,Who then stepped on base.
-1,-1,2267,2972,1,It left of the line in territory.
-1,-1,2268,2274,1,That is.
-1,-1,2269,219,5,The ball was called a ball.
-1,-1,2270,2987,1,Get the ground.
-1,-1,2271,318,1,This game took place.
-1,-1,2272,2410,1,The hit the ball to center.
-1,-1,2273,2640,1,The call did not touch the ground.
-1,-1,2274,2961,1,The batter could reach base.
-1,-1,2275,2043,2,Down.
-1,-1,2276,1396,1,The infielder caught it.
-1,-1,2277,3334,2,It ended in the stands for a foul ball.
